""	13
"widely"	147
"widely--such"	1
"widely-different"	2
"widely-diffused"	3
"widely-extended"	1
"widely-ranging"	3
"widening"	1
"wider"	8
"widest"	9
"widest-spreading"	1
"width"	6
"wild"	58
"wildness"	3
"will"	766
"william"	2
"willing"	1
"willingly"	3
"willows"	2
"win"	1
"wind"	11
"wind-pipe"	1
"windpipe"	3
"winds"	1
"windsor"	1
"wine"	1
"wing"	29
"wing-bar"	1
"wing-covers"	3
"wing-membrane"	1
"wing-structure"	1
"winged"	9
"wingless"	8
"wings"	60
"winter"	9
"winters"	1
"wires"	1
"wish"	10
"wished"	1
"wishes"	1
"with"	1508
"withdrawal"	1
"withdrawn"	1
"wither"	1
"withering"	1
"within"	155
"without"	96
"withstand"	6
"withstanding"	1
"witness"	1
"witnessed"	4
"witnesses"	1
"wolf"	15
"wolf-like"	1
"wollaston"	11
"wollaston's"	1
"wolves"	6
"womb"	6
"women"	4
"wonder"	5
"wonderful"	40
"wonderful--hardly"	1
"wonderfully"	16
"wondrous"	2
"wood"	8
"wood-peckers"	1
"woodcock"	2
"woodcocks"	2
"woodlice"	2
"woodpecker"	11
"woodpeckers"	5
"woodward"	5
"woody"	1
"wool"	4
"word"	10
"words"	13
"work"	143
"work--in"	1
"work--the"	1
"worked"	8
"worker-castes"	1
"workers"	29
"workers.--see"	1
"working"	13
"working--for"	1
"workman"	1
"workmanship"	2
"workmen"	3
"works"	58
"workshops"	1
"world"	152
"world's"	2
"world--on"	2
"worlds"	15
"worm"	2
"worm--or"	1
"worm-like"	1
"worms"	4
"worn"	7
"worst"	2
"worth"	15
"worthless"	2
"worthy"	4
"would"	701
"wounded"	1
"wounds"	1
"wreck"	3
"wrecks"	2
"wrens"	2
"wright"	3
"writer"	4
"writers"	8
"writes"	1
"writing"	3
"writings"	5
"written"	14
"wrote"	5
"www.gutenberg.org"	2
"wyman"	3
"x"	5
"xc"	1
"xi"	2
"xii"	2
"xiii"	3
"xiv"	3
"xv"	2
"xxxv"	1
"yard"	1
"yards"	5
"yarrel"	1
"year"	26
"years"	89
"years--on"	2
"yellow"	9
"yellow-fleshed"	1
"yet"	219
"yew"	2
"yield"	24
"yielded"	12
"yielding"	6
"yields"	6
"yorkshire"	2
"you"	70
"youatt"	5
"young"	149
"your"	9
"youth"	3
"z10"	1
"z14"	4
"zanthoxylon"	2
"zeal"	1
"zealand"	38
"zebra"	8
"zebra-like"	3
"zero"	3
"zeuglodon"	1
"zeuglodons"	1
"zoea"	1
"zoea-stage.--the"	1
"zoea-stages"	1
"zoeas"	1
"zone"	5
"zones"	11
"zooid"	4
"zooide"	1
"zooids"	2
"zooids.--in"	1
"zoolog"	1
"zoological"	2
"zoologique"	1
"zoologisch-anthropologische"	1
"zoologist"	5
"zoologists"	2
"zoology"	1
"zoonomia"	1
"zoophyte"	1
"zoophytes"	1
